County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,14-Day Count,14-Day Case Rate,dtm_updated
Okanogan County,2021-04-04 00:00:00,24,14,38,5.43,5,6,12,10,4,1,0,71,164.62,2021-08-02 11:21:10
Okanogan County,2021-04-11 00:00:00,21,12,33,4.71,7,10,5,8,2,1,0,66,153.03,2021-08-02 11:21:10
Okanogan County,2021-04-18 00:00:00,24,9,33,4.71,6,9,7,6,5,0,0,79,183.17,2021-08-02 11:21:10
Okanogan County,2021-04-25 00:00:00,30,16,46,6.57,5,15,8,12,4,2,0,104,241.13,2021-08-02 11:21:10
Okanogan County,2021-05-02 00:00:00,34,24,58,8.29,10,16,10,12,6,4,0,105,243.45,2021-08-02 11:21:10
Okanogan County,2021-05-09 00:00:00,35,12,47,6.71,9,9,12,10,6,1,0,83,192.44,2021-08-02 11:21:10
Okanogan County,2021-05-16 00:00:00,20,16,36,5.14,9,10,7,7,3,0,0,79,183.17,2021-08-02 11:21:10
Okanogan County,2021-05-23 00:00:00,22,21,43,6.14,10,10,7,11,4,1,0,79,183.17,2021-08-02 11:21:10
Okanogan County,2021-05-30 00:00:00,14,22,36,5.14,13,6,5,9,1,2,0,73,169.26,2021-08-02 11:21:10
Okanogan County,2021-06-06 00:00:00,16,21,37,5.29,16,7,6,7,0,1,0,57,132.16,2021-08-02 11:21:10
Okanogan County,2021-06-13 00:00:00,8,12,20,2.86,8,5,1,4,2,0,0,60,139.11,2021-08-02 11:21:10
Okanogan County,2021-06-20 00:00:00,24,16,40,5.71,4,7,8,10,9,2,0,62,143.75,2021-08-02 11:21:10
Okanogan County,2021-06-27 00:00:00,4,18,22,3.14,2,5,3,9,3,0,0,38,88.11,2021-08-02 11:21:10
Okanogan County,2021-07-04 00:00:00,6,10,16,2.29,3,6,3,3,1,0,0,32,74.19,2021-08-02 11:21:10
Okanogan County,2021-07-11 00:00:00,3,13,16,2.29,5,2,1,3,5,0,0,32,74.19,2021-08-02 11:21:10
Okanogan County,2021-07-18 00:00:00,8,8,16,2.29,2,7,4,1,2,0,0,29,67.24,2021-08-02 11:21:10
Okanogan County,2021-07-25 00:00:00,3,10,13,1.86,0,3,6,2,2,0,0,0,0,2021-08-02 11:21:10
Pacific County,2020-03-29 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,4.58,2021-08-02 11:21:10
Pacific County,2020-04-12 00:00:00,0,2,2,0.29,0,1,1,0,0,0,0,3,13.74,2021-08-02 11:21:10
Pacific County,2020-04-19 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,5,22.89,2021-08-02 11:21:10
Pacific County,2020-04-26 00:00:00,0,4,4,0.57,0,0,2,2,0,0,0,5,22.89,2021-08-02 11:21:10
Pacific County,2020-05-03 00:00:00,0,1,1,0.14,0,1,0,0,0,0,0,1,4.58,2021-08-02 11:21:10
Pacific County,2020-05-31 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,3,13.74,2021-08-02 11:21:10
Pacific County,2020-06-07 00:00:00,0,2,2,0.29,0,1,0,1,0,0,0,3,13.74,2021-08-02 11:21:10
Pacific County,2020-06-14 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,6,27.47,2021-08-02 11:21:10
Pacific County,2020-06-21 00:00:00,0,5,5,0.71,2,2,1,0,0,0,0,5,22.89,2021-08-02 11:21:10
Pacific County,2020-07-05 00:00:00,0,1,1,0.14,0,1,0,0,0,0,0,8,36.63,2021-08-02 11:21:10
Pacific County,2020-07-12 00:00:00,0,7,7,1,1,0,1,2,3,0,0,13,59.52,2021-08-02 11:21:10
Pacific County,2020-07-19 00:00:00,0,6,6,0.86,0,1,1,2,2,0,0,17,77.84,2021-08-02 11:21:10
Pacific County,2020-07-26 00:00:00,0,11,11,1.57,3,2,0,0,5,1,0,24,109.89,2021-08-02 11:21:10
Pacific County,2020-08-02 00:00:00,0,13,13,1.86,1,1,1,3,4,3,0,17,77.84,2021-08-02 11:21:10
Pacific County,2020-08-09 00:00:00,0,4,4,0.57,1,1,1,0,1,0,0,6,27.47,2021-08-02 11:21:10
Pacific County,2020-08-16 00:00:00,0,2,2,0.29,0,0,0,2,0,0,0,2,9.16,2021-08-02 11:21:10
Pacific County,2020-08-30 00:00:00,0,13,13,1.86,4,2,3,2,1,1,0,17,77.84,2021-08-02 11:21:10
Pacific County,2020-09-06 00:00:00,0,4,4,0.57,1,0,1,2,0,0,0,7,32.05,2021-08-02 11:21:10
Pacific County,2020-09-13 00:00:00,0,3,3,0.43,0,1,0,2,0,0,0,9,41.21,2021-08-02 11:21:10
Pacific County,2020-09-20 00:00:00,0,6,6,0.86,4,1,1,0,0,0,0,10,45.79,2021-08-02 11:21:10
Pacific County,2020-09-27 00:00:00,0,4,4,0.57,1,0,1,0,2,0,0,21,96.15,2021-08-02 11:21:10
Pacific County,2020-10-04 00:00:00,0,17,17,2.43,3,2,6,1,5,0,0,24,109.89,2021-08-02 11:21:10
Pacific County,2020-10-11 00:00:00,0,7,7,1,1,4,1,1,0,0,0,13,59.52,2021-08-02 11:21:10
Pacific County,2020-10-18 00:00:00,0,6,6,0.86,3,0,1,1,1,0,0,9,41.21,2021-08-02 11:21:10
Pacific County,2020-10-25 00:00:00,0,3,3,0.43,0,0,2,0,1,0,0,42,192.31,2021-08-02 11:21:10
Pacific County,2020-11-01 00:00:00,0,39,39,5.57,10,5,12,6,6,0,0,85,389.19,2021-08-02 11:21:10
Pacific County,2020-11-08 00:00:00,11,35,46,6.57,11,5,18,7,5,0,0,203,929.49,2021-08-02 11:21:10
Pacific County,2020-11-15 00:00:00,110,47,157,22.43,45,37,45,24,4,2,0,227,1039.38,2021-08-02 11:21:10
Pacific County,2020-11-22 00:00:00,30,40,70,10,19,18,10,15,5,3,0,103,471.61,2021-08-02 11:21:10
Pacific County,2020-11-29 00:00:00,9,24,33,4.71,6,3,9,9,4,2,0,68,311.36,2021-08-02 11:21:10
Pacific County,2020-12-06 00:00:00,0,35,35,5,4,5,6,11,7,2,0,66,302.2,2021-08-02 11:21:10
Pacific County,2020-12-13 00:00:00,0,31,31,4.43,3,9,4,8,5,2,0,48,219.78,2021-08-02 11:21:10
Pacific County,2020-12-20 00:00:00,2,15,17,2.43,4,3,7,2,0,1,0,44,201.47,2021-08-02 11:21:10
Pacific County,2020-12-27 00:00:00,2,25,27,3.86,8,2,9,2,5,1,0,53,242.67,2021-08-02 11:21:10
Pacific County,2021-01-03 00:00:00,0,26,26,3.71,2,8,6,8,1,1,0,47,215.2,2021-08-02 11:21:10
Pacific County,2021-01-10 00:00:00,0,21,21,3,3,7,3,3,4,1,0,43,196.89,2021-08-02 11:21:10
Pacific County,2021-01-17 00:00:00,1,21,22,3.14,5,3,6,5,1,2,0,44,201.47,2021-08-02 11:21:10
Pacific County,2021-01-24 00:00:00,0,22,22,3.14,3,6,3,6,3,1,0,42,192.31,2021-08-02 11:21:10
Pacific County,2021-01-31 00:00:00,0,20,20,2.86,9,3,3,3,2,0,0,28,128.21,2021-08-02 11:21:10
Pacific County,2021-02-07 00:00:00,0,8,8,1.14,0,1,0,1,2,4,0,15,68.68,2021-08-02 11:21:10
Pacific County,2021-02-14 00:00:00,0,7,7,1,2,0,1,2,1,1,0,27,123.63,2021-08-02 11:21:10
Pacific County,2021-02-21 00:00:00,1,19,20,2.86,1,5,8,3,3,0,0,54,247.25,2021-08-02 11:21:10
Pacific County,2021-02-28 00:00:00,0,34,34,4.86,5,5,6,10,7,1,0,52,238.1,2021-08-02 11:21:10
Pacific County,2021-03-07 00:00:00,1,17,18,2.57,7,1,2,3,4,1,0,22,100.73,2021-08-02 11:21:10
Pacific County,2021-03-14 00:00:00,0,4,4,0.57,0,0,0,3,1,0,0,7,32.05,2021-08-02 11:21:10
Pacific County,2021-03-21 00:00:00,0,3,3,0.43,0,0,1,1,0,1,0,12,54.95,2021-08-02 11:21:10
Pacific County,2021-03-28 00:00:00,2,7,9,1.29,0,2,2,1,3,0,1,37,169.41,2021-08-02 11:21:10
Pacific County,2021-04-04 00:00:00,1,27,28,4,7,13,5,3,0,0,0,78,357.14,2021-08-02 11:21:10
Pacific County,2021-04-11 00:00:00,5,45,50,7.14,16,15,15,3,1,0,0,70,320.51,2021-08-02 11:21:10
Pacific County,2021-04-18 00:00:00,3,17,20,2.86,3,5,4,6,2,0,0,33,151.1,2021-08-02 11:21:10
Pacific County,2021-04-25 00:00:00,2,11,13,1.86,4,3,0,5,1,0,0,33,151.1,2021-08-02 11:21:10
Pacific County,2021-05-02 00:00:00,2,18,20,2.86,1,4,9,2,3,1,0,48,219.78,2021-08-02 11:21:10
Pacific County,2021-05-09 00:00:00,6,22,28,4,10,9,5,1,3,0,0,41,187.73,2021-08-02 11:21:10
Pacific County,2021-05-16 00:00:00,2,11,13,1.86,5,1,4,1,2,0,0,26,119.05,2021-08-02 11:21:10
Pacific County,2021-05-23 00:00:00,2,11,13,1.86,7,0,1,3,2,0,0,25,114.47,2021-08-02 11:21:10
Pacific County,2021-05-30 00:00:00,2,10,12,1.71,1,4,2,3,0,2,0,18,82.42,2021-08-02 11:21:10
Pacific County,2021-06-06 00:00:00,1,5,6,0.86,1,3,1,0,1,0,0,11,50.37,2021-08-02 11:21:10
Pacific County,2021-06-13 00:00:00,1,4,5,0.71,2,1,0,1,1,0,0,9,41.21,2021-08-02 11:21:10
Pacific County,2021-06-20 00:00:00,1,3,4,0.57,1,1,1,1,0,0,0,10,45.79,2021-08-02 11:21:10
Pacific County,2021-06-27 00:00:00,1,5,6,0.86,1,3,2,0,0,0,0,8,36.63,2021-08-02 11:21:10
Pacific County,2021-07-04 00:00:00,0,2,2,0.29,0,1,0,0,1,0,0,16,73.26,2021-08-02 11:21:10
Pacific County,2021-07-11 00:00:00,3,11,14,2,2,3,4,3,1,1,0,39,178.57,2021-08-02 11:21:10
Pacific County,2021-07-18 00:00:00,1,24,25,3.57,5,8,3,7,1,1,0,45,206.04,2021-08-02 11:21:10
Pacific County,2021-07-25 00:00:00,2,18,20,2.86,7,5,3,4,1,0,0,0,0,2021-08-02 11:21:10
Pend Oreille County,2020-03-29 00:00:00,0,1,1,0.14,0,0,0,0,0,1,0,1,7.22,2021-08-02 11:21:10
Pend Oreille County,2020-04-12 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,7.22,2021-08-02 11:21:10
Pend Oreille County,2020-05-17 00:00:00,0,1,1,0.14,0,1,0,0,0,0,0,1,7.22,2021-08-02 11:21:10
Pend Oreille County,2020-06-21 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,3,21.66,2021-08-02 11:21:10
Pend Oreille County,2020-06-28 00:00:00,0,2,2,0.29,1,1,0,0,0,0,0,10,72.2,2021-08-02 11:21:10
Pend Oreille County,2020-07-05 00:00:00,0,8,8,1.14,0,2,2,3,1,0,0,19,137.18,2021-08-02 11:21:10
Pend Oreille County,2020-07-12 00:00:00,0,11,11,1.57,3,1,3,2,2,0,0,22,158.84,2021-08-02 11:21:10
Pend Oreille County,2020-07-19 00:00:00,0,11,11,1.57,4,4,2,1,0,0,0,14,101.08,2021-08-02 11:21:10
Pend Oreille County,2020-07-26 00:00:00,0,3,3,0.43,0,0,0,1,2,0,0,10,72.2,2021-08-02 11:21:10
Pend Oreille County,2020-08-02 00:00:00,1,6,7,1,2,3,1,1,0,0,0,12,86.64,2021-08-02 11:21:10
Pend Oreille County,2020-08-09 00:00:00,1,4,5,0.71,0,0,4,1,0,0,0,9,64.98,2021-08-02 11:21:10
Pend Oreille County,2020-08-16 00:00:00,0,4,4,0.57,1,0,1,2,0,0,0,5,36.1,2021-08-02 11:21:10
Pend Oreille County,2020-08-23 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,3,21.66,2021-08-02 11:21:10
Pend Oreille County,2020-08-30 00:00:00,0,2,2,0.29,0,0,0,2,0,0,0,4,28.88,2021-08-02 11:21:10
Pend Oreille County,2020-09-06 00:00:00,0,2,2,0.29,1,0,0,1,0,0,0,3,21.66,2021-08-02 11:21:10
Pend Oreille County,2020-09-13 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,7,50.54,2021-08-02 11:21:10
Pend Oreille County,2020-09-20 00:00:00,0,6,6,0.86,3,1,2,0,0,0,0,32,231.05,2021-08-02 11:21:10
Pend Oreille County,2020-09-27 00:00:00,4,22,26,3.71,4,5,2,7,7,1,0,64,462.09,2021-08-02 11:21:10
Pend Oreille County,2020-10-04 00:00:00,5,33,38,5.43,6,6,2,8,13,3,0,56,404.33,2021-08-02 11:21:10
Pend Oreille County,2020-10-11 00:00:00,4,14,18,2.57,0,2,5,6,3,2,0,27,194.95,2021-08-02 11:21:10
Pend Oreille County,2020-10-18 00:00:00,1,8,9,1.29,1,3,1,1,3,0,0,22,158.84,2021-08-02 11:21:10
Pend Oreille County,2020-10-25 00:00:00,1,12,13,1.86,0,3,1,4,4,1,0,30,216.61,2021-08-02 11:21:10
Pend Oreille County,2020-11-01 00:00:00,0,17,17,2.43,2,6,3,2,3,1,0,37,267.15,2021-08-02 11:21:10
Pend Oreille County,2020-11-08 00:00:00,4,16,20,2.86,3,4,5,3,5,0,0,38,274.37,2021-08-02 11:21:10
Pend Oreille County,2020-11-15 00:00:00,0,18,18,2.57,2,4,1,3,5,3,0,67,483.75,2021-08-02 11:21:10
Pend Oreille County,2020-11-22 00:00:00,4,45,49,7,12,11,12,8,4,2,0,112,808.66,2021-08-02 11:21:10
Pend Oreille County,2020-11-29 00:00:00,6,57,63,9,13,12,10,18,7,3,0,103,743.68,2021-08-02 11:21:10
Pend Oreille County,2020-12-06 00:00:00,7,33,40,5.71,7,11,3,9,6,4,0,91,657.04,2021-08-02 11:21:10
Pend Oreille County,2020-12-13 00:00:00,16,35,51,7.29,4,4,10,15,13,5,0,80,577.62,2021-08-02 11:21:10
Pend Oreille County,2020-12-20 00:00:00,10,19,29,4.14,2,6,11,3,4,3,0,72,519.86,2021-08-02 11:21:10
Pend Oreille County,2020-12-27 00:00:00,9,34,43,6.14,7,8,12,10,3,3,0,70,505.42,2021-08-02 11:21:10
Pend Oreille County,2021-01-03 00:00:00,3,24,27,3.86,8,4,5,4,5,1,0,49,353.79,2021-08-02 11:21:10
Pend Oreille County,2021-01-10 00:00:00,3,19,22,3.14,4,3,5,8,2,0,0,45,324.91,2021-08-02 11:21:10
Pend Oreille County,2021-01-17 00:00:00,2,21,23,3.29,3,2,5,8,4,1,0,43,310.47,2021-08-02 11:21:10
Pend Oreille County,2021-01-24 00:00:00,4,16,20,2.86,0,3,3,10,3,1,0,32,231.05,2021-08-02 11:21:10
Pend Oreille County,2021-01-31 00:00:00,2,10,12,1.71,1,3,1,5,2,0,0,27,194.95,2021-08-02 11:21:10
Pend Oreille County,2021-02-07 00:00:00,3,12,15,2.14,8,1,4,1,1,0,0,37,267.15,2021-08-02 11:21:10
Pend Oreille County,2021-02-14 00:00:00,0,22,22,3.14,5,7,3,3,2,2,0,34,245.49,2021-08-02 11:21:10
Pend Oreille County,2021-02-21 00:00:00,0,12,12,1.71,0,2,2,3,4,1,0,24,173.29,2021-08-02 11:21:10
Pend Oreille County,2021-02-28 00:00:00,4,8,12,1.71,1,5,2,2,1,1,0,18,129.96,2021-08-02 11:21:10
Pend Oreille County,2021-03-07 00:00:00,0,6,6,0.86,0,0,1,0,5,0,0,17,122.74,2021-08-02 11:21:10
Pend Oreille County,2021-03-14 00:00:00,1,10,11,1.57,2,0,5,3,1,0,0,21,151.62,2021-08-02 11:21:10
Pend Oreille County,2021-03-21 00:00:00,0,10,10,1.43,2,0,4,2,2,0,0,19,137.18,2021-08-02 11:21:10
Pend Oreille County,2021-03-28 00:00:00,1,8,9,1.29,1,1,5,1,1,0,0,13,93.86,2021-08-02 11:21:10
Pend Oreille County,2021-04-04 00:00:00,1,3,4,0.57,0,1,1,1,1,0,0,18,129.96,2021-08-02 11:21:10
Pend Oreille County,2021-04-11 00:00:00,1,13,14,2,8,2,2,2,0,0,0,28,202.17,2021-08-02 11:21:10
Pend Oreille County,2021-04-18 00:00:00,0,14,14,2,6,3,1,3,1,0,0,28,202.17,2021-08-02 11:21:10
Pend Oreille County,2021-04-25 00:00:00,0,14,14,2,5,4,2,2,1,0,0,22,158.84,2021-08-02 11:21:10
Pend Oreille County,2021-05-02 00:00:00,1,7,8,1.14,0,2,1,2,3,0,0,21,151.62,2021-08-02 11:21:10
Pend Oreille County,2021-05-09 00:00:00,1,12,13,1.86,2,5,3,3,0,0,0,31,223.83,2021-08-02 11:21:10
Pend Oreille County,2021-05-16 00:00:00,6,12,18,2.57,8,2,5,1,1,0,1,34,245.49,2021-08-02 11:21:10
Pend Oreille County,2021-05-23 00:00:00,2,14,16,2.29,3,1,7,4,1,0,0,23,166.06,2021-08-02 11:21:10
Pend Oreille County,2021-05-30 00:00:00,1,6,7,1,1,1,2,2,1,0,0,17,122.74,2021-08-02 11:21:10
Pend Oreille County,2021-06-06 00:00:00,0,10,10,1.43,1,4,4,0,1,0,0,14,101.08,2021-08-02 11:21:10
Pend Oreille County,2021-06-13 00:00:00,0,4,4,0.57,1,1,0,2,0,0,0,8,57.76,2021-08-02 11:21:10
Pend Oreille County,2021-06-20 00:00:00,0,4,4,0.57,0,3,1,0,0,0,0,10,72.2,2021-08-02 11:21:10
Pend Oreille County,2021-06-27 00:00:00,1,5,6,0.86,1,2,1,0,2,0,0,7,50.54,2021-08-02 11:21:10
Pend Oreille County,2021-07-04 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,7,50.54,2021-08-02 11:21:10
Pend Oreille County,2021-07-11 00:00:00,1,5,6,0.86,0,2,2,0,2,0,0,14,101.08,2021-08-02 11:21:10
Pend Oreille County,2021-07-18 00:00:00,2,6,8,1.14,0,3,3,2,0,0,0,25,180.51,2021-08-02 11:21:10
Pend Oreille County,2021-07-25 00:00:00,5,12,17,2.43,0,4,8,1,2,2,0,0,0,2021-08-02 11:21:10
Pierce County,2020-01-19 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,1,0.11,2021-08-02 11:21:10
Pierce County,2020-02-23 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,15,1.67,2021-08-02 11:21:10
Pierce County,2020-03-01 00:00:00,0,14,14,2,2,2,5,4,0,1,0,63,6.99,2021-08-02 11:21:10
Pierce County,2020-03-08 00:00:00,0,49,49,7,4,5,17,16,5,2,0,205,22.76,2021-08-02 11:21:10
Pierce County,2020-03-15 00:00:00,0,156,156,22.29,5,27,39,44,37,4,0,401,44.52,2021-08-02 11:21:10
Pierce County,2020-03-22 00:00:00,0,245,245,35,5,52,57,79,42,10,0,553,61.4,2021-08-02 11:21:10
Pierce County,2020-03-29 00:00:00,0,308,308,44,9,58,73,83,55,30,0,539,59.84,2021-08-02 11:21:10
Pierce County,2020-04-05 00:00:00,0,231,231,33,9,48,62,71,27,14,0,445,49.41,2021-08-02 11:21:10
Pierce County,2020-04-12 00:00:00,0,214,214,30.57,8,44,46,66,39,11,0,373,41.41,2021-08-02 11:21:10
Pierce County,2020-04-19 00:00:00,0,159,159,22.71,10,39,45,44,11,10,0,331,36.75,2021-08-02 11:21:10
Pierce County,2020-04-26 00:00:00,0,172,172,24.57,13,46,54,37,16,6,0,340,37.75,2021-08-02 11:21:10
Pierce County,2020-05-03 00:00:00,0,168,168,24,19,40,39,38,19,13,0,280,31.09,2021-08-02 11:21:10
Pierce County,2020-05-10 00:00:00,0,112,112,16,12,26,33,23,10,8,0,183,20.32,2021-08-02 11:21:10
Pierce County,2020-05-17 00:00:00,0,71,71,10.14,5,22,17,13,7,7,0,160,17.76,2021-08-02 11:21:10
Pierce County,2020-05-24 00:00:00,0,89,89,12.71,9,21,23,19,7,10,0,190,21.09,2021-08-02 11:21:10
Pierce County,2020-05-31 00:00:00,0,101,101,14.43,12,36,24,18,9,2,0,200,22.2,2021-08-02 11:21:10
Pierce County,2020-06-07 00:00:00,0,99,99,14.14,9,35,22,21,7,5,0,264,29.31,2021-08-02 11:21:10
Pierce County,2020-06-14 00:00:00,0,165,165,23.57,18,78,35,19,9,6,0,440,48.85,2021-08-02 11:21:10
Pierce County,2020-06-21 00:00:00,0,275,275,39.29,19,146,51,34,13,12,0,622,69.06,2021-08-02 11:21:10
Pierce County,2020-06-28 00:00:00,0,347,347,49.57,44,163,62,44,22,12,0,805,89.37,2021-08-02 11:21:10
Pierce County,2020-07-05 00:00:00,1,457,458,65.43,77,195,102,52,20,12,0,1050,116.58,2021-08-02 11:21:10
Pierce County,2020-07-12 00:00:00,3,589,592,84.57,81,219,151,82,36,23,0,1338,148.55,2021-08-02 11:21:10
Pierce County,2020-07-19 00:00:00,1,745,746,106.57,105,257,186,105,63,30,0,1356,150.55,2021-08-02 11:21:10
Pierce County,2020-07-26 00:00:00,3,607,610,87.14,82,172,151,121,66,18,0,1110,123.24,2021-08-02 11:21:10
Pierce County,2020-08-02 00:00:00,7,493,500,71.43,77,147,134,97,38,7,0,912,101.25,2021-08-02 11:21:10
Pierce County,2020-08-09 00:00:00,3,409,412,58.86,50,125,113,88,29,7,0,742,82.38,2021-08-02 11:21:10
Pierce County,2020-08-16 00:00:00,8,322,330,47.14,54,106,84,54,20,12,0,613,68.06,2021-08-02 11:21:10
Pierce County,2020-08-23 00:00:00,11,272,283,40.43,27,89,77,56,23,11,0,560,62.17,2021-08-02 11:21:10
Pierce County,2020-08-30 00:00:00,1,276,277,39.57,45,80,68,49,22,13,0,506,56.18,2021-08-02 11:21:10
Pierce County,2020-09-06 00:00:00,3,226,229,32.71,27,79,57,44,16,6,0,540,59.95,2021-08-02 11:21:10
Pierce County,2020-09-13 00:00:00,9,302,311,44.43,42,98,64,62,28,17,0,674,74.83,2021-08-02 11:21:10
Pierce County,2020-09-20 00:00:00,11,352,363,51.86,58,106,103,62,24,10,0,727,80.71,2021-08-02 11:21:10
Pierce County,2020-09-27 00:00:00,12,352,364,52,60,110,86,74,25,8,1,859,95.37,2021-08-02 11:21:10
Pierce County,2020-10-04 00:00:00,9,486,495,70.71,58,137,132,111,39,18,0,1059,117.58,2021-08-02 11:21:10
Pierce County,2020-10-11 00:00:00,13,551,564,80.57,105,144,152,102,37,24,0,1240,137.67,2021-08-02 11:21:10
Pierce County,2020-10-18 00:00:00,16,660,676,96.57,108,198,149,137,54,30,0,1451,161.1,2021-08-02 11:21:10
Pierce County,2020-10-25 00:00:00,12,763,775,110.71,112,239,194,141,59,30,0,2002,222.27,2021-08-02 11:21:10
Pierce County,2020-11-01 00:00:00,9,1218,1227,175.29,199,395,334,188,86,25,0,2985,331.41,2021-08-02 11:21:10
Pierce County,2020-11-08 00:00:00,25,1733,1758,251.14,284,589,452,294,103,35,1,4042,448.76,2021-08-02 11:21:10
Pierce County,2020-11-15 00:00:00,37,2247,2284,326.29,363,731,568,404,163,53,2,4342,482.07,2021-08-02 11:21:10
Pierce County,2020-11-22 00:00:00,20,2038,2058,294,303,626,487,397,168,77,0,4416,490.29,2021-08-02 11:21:10
Pierce County,2020-11-29 00:00:00,62,2296,2358,336.86,388,747,557,418,180,66,2,4447,493.73,2021-08-02 11:21:10
Pierce County,2020-12-06 00:00:00,29,2060,2089,298.43,342,605,496,408,168,67,3,3979,441.77,2021-08-02 11:21:10
Pierce County,2020-12-13 00:00:00,68,1822,1890,270,298,550,427,374,166,74,1,3489,387.37,2021-08-02 11:21:10
Pierce County,2020-12-20 00:00:00,60,1539,1599,228.43,250,440,367,318,140,83,1,3789,420.67,2021-08-02 11:21:10
Pierce County,2020-12-27 00:00:00,97,2093,2190,312.86,372,690,522,351,168,85,2,4667,518.15,2021-08-02 11:21:10
Pierce County,2021-01-03 00:00:00,153,2324,2477,353.86,427,894,554,402,125,73,2,4247,471.52,2021-08-02 11:21:10
Pierce County,2021-01-10 00:00:00,69,1701,1770,252.86,294,652,369,259,147,46,3,3204,355.72,2021-08-02 11:21:10
Pierce County,2021-01-17 00:00:00,66,1368,1434,204.86,246,425,325,268,122,48,0,2672,296.66,2021-08-02 11:21:10
Pierce County,2021-01-24 00:00:00,128,1110,1238,176.86,223,362,303,217,89,43,1,2386,264.91,2021-08-02 11:21:10
Pierce County,2021-01-31 00:00:00,193,955,1148,164,201,347,272,200,92,34,2,1936,214.94,2021-08-02 11:21:10
Pierce County,2021-02-07 00:00:00,104,684,788,112.57,143,203,175,150,83,32,2,1679,186.41,2021-08-02 11:21:10
Pierce County,2021-02-14 00:00:00,166,725,891,127.29,141,278,226,162,61,22,1,1875,208.17,2021-08-02 11:21:10
Pierce County,2021-02-21 00:00:00,143,841,984,140.57,194,343,213,163,52,16,3,1830,203.18,2021-08-02 11:21:10
Pierce County,2021-02-28 00:00:00,160,686,846,120.86,167,238,218,167,43,12,1,1709,189.74,2021-08-02 11:21:10
Pierce County,2021-03-07 00:00:00,164,699,863,123.29,167,265,218,151,55,6,1,1946,216.05,2021-08-02 11:21:10
Pierce County,2021-03-14 00:00:00,233,850,1083,154.71,233,313,285,177,63,12,0,2226,247.14,2021-08-02 11:21:10
Pierce County,2021-03-21 00:00:00,217,926,1143,163.29,256,354,287,176,53,14,3,2479,275.23,2021-08-02 11:21:10
Pierce County,2021-03-28 00:00:00,288,1048,1336,190.86,291,435,318,219,58,15,0,2832,314.42,2021-08-02 11:21:10
Pierce County,2021-04-04 00:00:00,341,1155,1496,213.71,345,474,396,204,63,13,1,3273,363.38,2021-08-02 11:21:10
Pierce County,2021-04-11 00:00:00,309,1468,1777,253.86,384,611,444,275,49,12,2,3742,415.45,2021-08-02 11:21:10
Pierce County,2021-04-18 00:00:00,311,1654,1965,280.71,483,621,495,278,73,15,0,3699,410.68,2021-08-02 11:21:10
Pierce County,2021-04-25 00:00:00,301,1433,1734,247.71,396,611,412,248,56,11,0,3200,355.28,2021-08-02 11:21:10
Pierce County,2021-05-02 00:00:00,250,1216,1466,209.43,334,472,356,217,68,18,1,2572,285.56,2021-08-02 11:21:10
Pierce County,2021-05-09 00:00:00,176,930,1106,158,293,346,229,166,60,12,0,1934,214.72,2021-08-02 11:21:10
Pierce County,2021-05-16 00:00:00,105,723,828,118.29,200,228,201,141,47,11,0,1497,166.2,2021-08-02 11:21:10
Pierce County,2021-05-23 00:00:00,97,572,669,95.57,189,194,165,92,26,3,0,1180,131.01,2021-08-02 11:21:10
Pierce County,2021-05-30 00:00:00,88,423,511,73,128,140,125,77,34,7,0,909,100.92,2021-08-02 11:21:10
Pierce County,2021-06-06 00:00:00,66,332,398,56.86,86,95,105,71,34,7,0,666,73.94,2021-08-02 11:21:10
Pierce County,2021-06-13 00:00:00,47,221,268,38.29,44,95,72,36,18,3,0,571,63.4,2021-08-02 11:21:10
Pierce County,2021-06-20 00:00:00,42,261,303,43.29,63,82,82,51,22,3,0,592,65.73,2021-08-02 11:21:10
Pierce County,2021-06-27 00:00:00,46,243,289,41.29,54,101,76,40,14,4,0,728,80.83,2021-08-02 11:21:10
Pierce County,2021-07-04 00:00:00,80,359,439,62.71,67,167,113,66,21,5,0,1056,117.24,2021-08-02 11:21:10
Pierce County,2021-07-11 00:00:00,121,496,617,88.14,103,255,148,84,23,3,1,1517,168.42,2021-08-02 11:21:10
Pierce County,2021-07-18 00:00:00,168,732,900,128.57,180,321,208,139,46,6,0,1790,198.73,2021-08-02 11:21:10
Pierce County,2021-07-25 00:00:00,290,600,890,127.14,166,331,206,134,47,5,1,0,0,2021-08-02 11:21:10
San Juan County,2020-03-15 00:00:00,0,2,2,0.29,0,0,0,2,0,0,0,4,23.07,2021-08-02 11:21:10
San Juan County,2020-03-22 00:00:00,0,2,2,0.29,0,0,1,0,1,0,0,9,51.9,2021-08-02 11:21:10
